company_id,company_name,num_laid_off,pct_laid_off,industry,office,country_code,country,region,continent,date_announced,year,quarter,month,weekday,week,stage,mn_raised_dollar,source
764,Eat Just,40,NA,Food,SF Bay Area,USA,United States,Northern America,North America,2023-02-24,2023,Q1,2,Friday,8,Unknown,465,https://www.bloomberg.com/news/articles/2023-02-24/eat-just-to-cut-about-18-of-staff-in-plant-based-egg-division#xj4y7vzkg
1454,Lucira Health,26,NA,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2023-02-24,2023,Q1,2,Friday,8,Post-IPO,132,https://www.mercurynews.com/2023/02/24/tech-biotech-job-cut-san-jose-san-mateo-pleasanton-layoff-covid/
2287,Stax,24,NA,Finance,Orlando,USA,United States,Northern America,North America,2023-02-24,2023,Q1,2,Friday,8,Series D,263,https://www.bizjournals.com/orlando/inno/stories/news/2023/02/24/florida-2023-tech-jobs-layoffs-stax-technology.html
2099,SAP Labs,300,NA,Other,Bengaluru,IND,India,Southern Asia,Asia,2023-02-24,2023,Q1,2,Friday,8,Subsidiary,1300,https://economictimes.indiatimes.com/tech/technology/sap-labs-lays-off-300-staffers-in-india/articleshow/98189199.cms
1514,Medallia,59,NA,Support,SF Bay Area,USA,United States,Northern America,North America,2023-02-24,2023,Q1,2,Friday,8,Acquired,325,https://www.mercurynews.com/2023/02/24/tech-biotech-job-cut-san-jose-san-mateo-pleasanton-layoff-covid/
2530,Twitter,200,0.1,Consumer,SF Bay Area,USA,United States,Northern America,North America,2023-02-25,2023,Q1,2,Saturday,8,Post-IPO,12900,https://www.nytimes.com/2023/02/26/technology/twitter-layoffs.html
280,BitSight,40,NA,Security,Tel Aviv,ISR,Israel,Western Asia,Asia,2023-02-26,2023,Q1,2,Sunday,8,Unknown,401,https://www.calcalistech.com/ctechnews/article/r1zxrmkri
1785,Palantir,75,0.02,Data,Denver,USA,United States,Northern America,North America,2023-02-27,2023,Q1,2,Monday,9,Post-IPO,3000,https://www.cnbc.com/2023/02/27/palantir-layoffs-75-employees-2percent-of-workforce.html
2237,Sono Motors,300,NA,Transportation,Munich,DEU,Germany,Western Europe,Europe,2023-02-27,2023,Q1,2,Monday,9,Post-IPO,126,https://twitter.com/sonomotors/status/1630246207137419264
2316,Stytch,19,0.25,Security,SF Bay Area,USA,United States,Northern America,North America,2023-02-27,2023,Q1,2,Monday,9,Series B,126,https://www.bizjournals.com/sanfrancisco/inno/stories/news/2023/02/27/s-f-startup-stytch-lays-off-25-of-staff.html
459,Cerebral,285,0.15,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2023-02-27,2023,Q1,2,Monday,9,Series C,462,https://www.businessinsider.com/cerebral-cuts-15-percent-staff-285-employees-layoffs-february-2023-2
1762,Outreach,70,0.07,Sales,Seattle,USA,United States,Northern America,North America,2023-02-27,2023,Q1,2,Monday,9,Series G,489,https://www.geekwire.com/2023/sales-startup-outreach-to-lay-off-70-employees-7-of-workforce-and-slow-office-expansion/
104,Amount,130,0.25,Finance,Chicago,USA,United States,Northern America,North America,2023-02-27,2023,Q1,2,Monday,9,Unknown,283,https://www.chicagobusiness.com/finance-banking/fintech-amount-cuts-about-quarter-its-staff
825,Eventbrite,80,0.08,Consumer,SF Bay Area,USA,United States,Northern America,North America,2023-02-28,2023,Q1,2,Tuesday,9,Post-IPO,557,https://www.reuters.com/markets/us/ticketing-service-provider-eventbrite-lay-off-8-workforce-2023-02-28/
851,Ezoic,10,NA,Infrastructure,San Diego,USA,United States,Northern America,North America,2023-02-28,2023,Q1,2,Tuesday,9,Series A,39,https://www.businessinsider.com/an-adtech-employee-stole-a-9m-payment-sent-by-google-and-used-it-to-buy-gold-2023-4
782,Electronic Arts,200,NA,Consumer,Baton Rouge,USA,United States,Northern America,North America,2023-02-28,2023,Q1,2,Tuesday,9,Post-IPO,2,https://kotaku.com/ea-apex-legends-bugs-layoffs-respawn-zoom-1850168472
753,DUX Education,NA,1,Education,Bengaluru,IND,India,Southern Asia,Asia,2023-02-28,2023,Q1,2,Tuesday,9,Unknown,NA,https://inc42.com/buzz/edtech-startup-dux-education-to-cease-operations-by-april-2023/
1536,MeridianLink,NA,0.09,Finance,Los Angeles,USA,United States,Northern America,North America,2023-02-28,2023,Q1,2,Tuesday,9,Post-IPO,485,https://www.marketscreener.com/quote/stock/MERIDIANLINK-INC-125185257/news/MeridianLink-A-Message-from-MeridianLink-CEO-Nicolaas-Vlok-43111536/
2731,Yellow.ai,200,NA,Support,SF Bay Area,USA,United States,Northern America,North America,2023-03-01,2023,Q1,3,Wednesday,9,Series C,102,https://inc42.com/buzz/conversational-ai-startup-yellow-ai-fires-200-employees/
2661,Waymo,209,0.08,Transportation,SF Bay Area,USA,United States,Northern America,North America,2023-03-01,2023,Q1,3,Wednesday,9,Subsidiary,5500,https://www.theinformation.com/articles/alphabets-robotaxi-unit-waymo-says-it-laid-off-8
1810,PayFit,200,0.2,HR,Paris,FRA,France,Western Europe,Europe,2023-03-01,2023,Q1,3,Wednesday,9,Series E,495,https://www.lesechos.fr/start-up/next40-vivatech/payfit-se-separe-de-20-de-ses-effectifs-1910932
1179,iFood,355,0.06,Food,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2023-03-01,2023,Q1,3,Wednesday,9,Subsidiary,2100,https://economia.uol.com.br/noticias/redacao/2023/03/01/ifood-demissao-funcionarios.htm
563,Color Health,300,NA,Healthcare,SF Bay Area,USA,United States,Northern America,North America,2023-03-01,2023,Q1,3,Wednesday,9,Series E,482,https://www.beckershospitalreview.com/digital-health/color-health-lays-off-300-employees-amid-shift-away-from-covid-19-testing.html
2427,Thoughtworks,500,0.04,Other,Chicago,USA,United States,Northern America,North America,2023-03-01,2023,Q1,3,Wednesday,9,Post-IPO,748,https://techcrunch.com/2023/03/01/thoughtworks-layoffs-economic-slowdown/
1928,Protego Trust Bank,NA,0.5,Crypto,Seattle,USA,United States,Northern America,North America,2023-03-01,2023,Q1,3,Wednesday,9,Series A,70,https://www.coindesk.com/business/2023/03/01/crypto-bank-charter-firm-protego-trust-lays-off-most-of-its-workforce-source/
2235,Sonder,100,0.14,Travel,SF Bay Area,USA,United States,Northern America,North America,2023-03-01,2023,Q1,3,Wednesday,9,Post-IPO,839,https://www.sec.gov/ix?doc=/Archives/edgar/data/0001819395/000181939523000010/son-20230301.htm
572,Comparis,NA,0.1,Finance,Zurich,CHE,Switzerland,Western Europe,Europe,2023-03-02,2023,Q1,3,Thursday,9,Unknown,NA,https://www.nzz.ch/finanzen/massenentlassung-bei-comparis-das-vergleichsportal-sieht-sich-als-opfer-der-finanzmarktaufsicht-ld.1728686?reduced=true
912,Flipkart,NA,NA,Retail,Bengaluru,IND,India,Southern Asia,Asia,2023-03-02,2023,Q1,3,Thursday,9,Acquired,12900,https://economictimes.indiatimes.com/prime/technology-and-startups/inside-flipkarts-downsizing-drive-layoffs-meagre-pay-hikes-more-pips/primearticleshow/98342831.cms
99,Ambev Tech,50,NA,Food,Blumenau,BRA,Brazil,Latin America and the Caribbean,South America,2023-03-02,2023,Q1,3,Thursday,9,Acquired,NA,https://omunicipioblumenau.com.br/economia-em-pauta-ambev-tech-de-blumenau-demite-50-funcionarios-e-interrompe-abertura-de-vagas/
2503,Truckstop.com,NA,NA,Logistics,Boise,USA,United States,Northern America,North America,2023-03-02,2023,Q1,3,Thursday,9,Acquired,NA,https://www.freightwaves.com/news/size-of-layoffs-at-truckstop-com-unknown
1289,Kandela,NA,1,Consumer,Los Angeles,USA,United States,Northern America,North America,2023-03-02,2023,Q1,3,Thursday,9,Acquired,NA,https://therealdeal.com/la/2023/03/02/moving-concierge-startup-kandela-declares-bankruptcy/
1748,Orchard,NA,NA,Real Estate,New York City,USA,United States,Northern America,North America,2023-03-02,2023,Q1,3,Thursday,9,Series D,472,https://www.linkedin.com/posts/orchardhomes_today-we-announced-the-sad-news-that-we-are-activity-7037112016125231106--GHj/
898,Fittr,30,0.11,Fitness,Pune,IND,India,Southern Asia,Asia,2023-03-02,2023,Q1,3,Thursday,9,Series A,13,https://inc42.com/buzz/exclusive-fittr-lays-off-11-of-workforce-after-losses-pile-up/
2787,Zscaler,177,0.03,Security,SF Bay Area,USA,United States,Northern America,North America,2023-03-02,2023,Q1,3,Thursday,9,Post-IPO,148,https://www.crn.com/news/security/zscaler-discloses-layoffs-for-3-percent-of-employees
1500,MasterClass,79,NA,Education,SF Bay Area,USA,United States,Northern America,North America,2023-03-02,2023,Q1,3,Thursday,9,Series E,461,https://www.bizjournals.com/sanfrancisco/news/2023/03/02/masterclass-yanka-layoffs-education-tech-celebs.html
536,CNET,12,0.1,Media,SF Bay Area,USA,United States,Northern America,North America,2023-03-02,2023,Q1,3,Thursday,9,Acquired,20,https://www.theverge.com/2023/3/2/23622231/cnet-layoffs-ai-articles-seo-red-ventures
28,Accolade,NA,NA,Healthcare,Seattle,USA,United States,Northern America,North America,2023-03-03,2023,Q1,3,Friday,9,Post-IPO,458,https://www.bizjournals.com/seattle/news/2023/03/03/accolade-layoffs-reducing-office-footprint-seattle.html
1389,Lendi,100,NA,Real Estate,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2023-03-03,2023,Q1,3,Friday,9,Unknown,59,https://www.theaustralian.com.au/business/financial-services/cbabacked-lendi-cuts-jobs-amid-slowing-home-loan-market/news-story/2c3af53306e8f7142076c19a9b2914bb?amp&nk=0a6e5860a1d2cd2b0ebc810544084b9b-1677884919
1433,Loft,340,0.15,Real Estate,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2023-03-03,2023,Q1,3,Friday,9,Unknown,788,https://startups.com.br/demissoes/loft/
790,Embark Trucks,230,0.7,Transportation,SF Bay Area,USA,United States,Northern America,North America,2023-03-03,2023,Q1,3,Friday,9,Post-IPO,317,https://techcrunch.com/2023/03/03/embark-trucks-lays-off-workers-explores-liquidation-of-self-driving-truck-assets/
2572,UserTesting,63,NA,Marketing,SF Bay Area,USA,United States,Northern America,North America,2023-03-03,2023,Q1,3,Friday,9,Acquired,152,https://www.bizjournals.com/sanfrancisco/news/2023/03/03/usertesting-userzoom-thoma-bravo-layoffs-sunstone.html
1200,Indigo,NA,NA,Other,Boston,USA,United States,Northern America,North America,2023-03-03,2023,Q1,3,Friday,9,Series F,1200,https://www.bizjournals.com/boston/news/2023/03/03/indigo-ag-layoffs-2023.html
59,Airbnb,30,NA,Travel,SF Bay Area,USA,United States,Northern America,North America,2023-03-03,2023,Q1,3,Friday,9,Post-IPO,6400,https://www.bloomberg.com/news/articles/2023-03-03/airbnb-layoffs-hit-recruiting-staff-even-as-it-selectively-hires
1665,No Fluff Jobs,13,NA,HR,Gydnia,POL,Poland,Eastern Europe,Europe,2023-03-04,2023,Q1,3,Saturday,9,Acquired,NA,https://www.wirtualnemedia.pl/artykul/zwolnienia-no-fluff-jobs-praca-oferty
1124,HomeLane,30,NA,Retail,Bengaluru,IND,India,Southern Asia,Asia,2023-03-06,2023,Q1,3,Monday,10,Series E,116,https://www.thehindubusinessline.com/companies/homelane-lays-off-30-40-employees-in-product-tech-roles/article66587127.ece
117,Ankorstore,NA,NA,Retail,Paris,FRA,France,Western Europe,Europe,2023-03-06,2023,Q1,3,Monday,10,Series C,365,https://www.businessinsider.com/ankorstore-tiger-global-backed-startup-set-to-slash-roles-sources-say-2023-3
2563,UpGrad,120,NA,Education,Mumbai,IND,India,Southern Asia,Asia,2023-03-06,2023,Q1,3,Monday,10,Unknown,631,https://www.financialexpress.com/industry/upgrad-lays-off-30-workforce-at-subsidiary/3000299/lite/
2188,SiriusXM,475,0.08,Media,New York City,USA,United States,Northern America,North America,2023-03-06,2023,Q1,3,Monday,10,Post-IPO,525,https://variety.com/2023/digital/news/siriusxm-layoffs-465-employees-1235543907/
83,Alerzo,400,NA,Retail,Ibadan,NGA,Nigeria,Sub-Saharan Africa,Africa,2023-03-06,2023,Q1,3,Monday,10,Series B,16,https://techcabal.com/2023/03/06/alerzo-lays-off-900/
2544,UKG,265,NA,HR,Miami,USA,United States,Northern America,North America,2023-03-06,2023,Q1,3,Monday,10,Unknown,NA,https://www.bizjournals.com/boston/news/2023/03/09/ukg-cuts-over-260-positions-worldwide.html
175,Atlassian,500,0.05,Other,Sydney,AUS,Australia,Australia and New Zealand,Oceania,2023-03-06,2023,Q1,3,Monday,10,Post-IPO,210,https://www.cnbc.com/2023/03/06/atlassian-cuts-5percent-of-headcount-as-it-focuses-on-high-priority-areas.html
2361,Take-Two Interactive,NA,NA,Consumer,New York City,USA,United States,Northern America,North America,2023-03-07,2023,Q1,3,Tuesday,10,Post-IPO,2700,https://www.gamespot.com/articles/gta-parent-company-confirms-layoffs-primarily-impacting-non-development-positions/1100-6512117/
449,Catch,NA,1,Finance,New York City,USA,United States,Northern America,North America,2023-03-07,2023,Q1,3,Tuesday,10,Series A,18,https://catch.co/thank-you/
2788,Zulily,NA,NA,Retail,Seattle,USA,United States,Northern America,North America,2023-03-07,2023,Q1,3,Tuesday,10,Acquired,194,https://www.geekwire.com/2023/zulily-lays-off-employees-for-the-second-time-in-a-year-amid-revenue-declines/
1915,Pristyn Care,300,0.15,Healthcare,Gurugram,IND,India,Southern Asia,Asia,2023-03-07,2023,Q1,3,Tuesday,10,Series E,177,https://yourstory.com/2023/03/sequoia-backed-pristyn-care-lays-off-300-employees-shuts-medical-tourism-vertical
2793,Zwift,80,0.15,Fitness,Los Angeles,USA,United States,Northern America,North America,2023-03-07,2023,Q1,3,Tuesday,10,Series C,619,https://www.dcrainmaker.com/2023/03/zwift-layoffs-announces-reducing-workforce.html
1981,RDX Works,NA,0.25,Crypto,London,GBR,United Kingdom,Northern Europe,Europe,2023-03-07,2023,Q1,3,Tuesday,10,Unknown,6,https://telegra.ph/RDX-Works-Company-Update-Mar-2023-03-07
130,Appcues,NA,0.15,Data,Boston,USA,United States,Northern America,North America,2023-03-08,2023,Q1,3,Wednesday,10,Series B,52,https://www.bizjournals.com/boston/news/2023/03/08/appcues-lays-off-nearly-15-of-workforce.html
2653,Wattpad,42,0.15,Media,Toronto,CAN,Canada,Northern America,North America,2023-03-08,2023,Q1,3,Wednesday,10,Acquired,117,https://betakit.com/wattpad-lays-off-15-percent-of-workforce/
2470,Toucan,NA,1,Education,Los Angeles,USA,United States,Northern America,North America,2023-03-09,2023,Q1,3,Thursday,10,Series A,NA,https://www.linkedin.com/posts/taylornieman_some-news-coming-out-of-the-toucan-nest-today-activity-7039679436387995648-uFyA/
2159,Shopee,200,NA,Food,Jakarta,IDN,Indonesia,South-eastern Asia,Asia,2023-03-09,2023,Q1,3,Thursday,10,Unknown,NA,https://www.techinasia.com/shopee-conducts-new-layoffs-in-indonesia
2718,Xero,800,0.15,Finance,Wellington,NZL,New Zealand,Australia and New Zealand,Oceania,2023-03-09,2023,Q1,3,Thursday,10,Post-IPO,681,https://www.stuff.co.nz/business/300826021/xero-plans-to-cut-up-to-800-jobs
1638,Neoleukin Therapeutics,NA,0.7,Healthcare,Seattle,USA,United States,Northern America,North America,2023-03-09,2023,Q1,3,Thursday,10,Post-IPO,157,https://www.geekwire.com/2023/shares-of-neoleukin-therapeutics-spike-after-announcing-layoffs-and-potential-sale-or-merger/
1032,Gopuff,100,0.02,Food,Philadelphia,USA,United States,Northern America,North America,2023-03-09,2023,Q1,3,Thursday,10,Series H,3400,https://www.bloomberg.com/news/articles/2023-03-09/gopuff-fires-2-of-workforce-in-latest-round-of-job-cuts#xj4y7vzkg
2655,Wave Financial,50,NA,Finance,Toronto,CAN,Canada,Northern America,North America,2023-03-09,2023,Q1,3,Thursday,10,Acquired,79,https://thelogic.co/briefing/fintech-wave-financial-lays-off-50-employees/
1589,Morning Brew,40,NA,Media,New York City,USA,United States,Northern America,North America,2023-03-09,2023,Q1,3,Thursday,10,Acquired,NA,https://www.axios.com/2023/03/09/morning-brew-lays-off-40-people
2635,Volta Trucks,NA,1,Transportation,Stockholm,SWE,Sweden,Northern Europe,Europe,2023-10-18,2023,Q4,10,Wednesday,42,Series C,391,https://voltatrucks.com/press-and-media
319,Bonusly,NA,NA,HR,Boulder,USA,United States,Northern America,North America,2023-03-09,2023,Q1,3,Thursday,10,Series B,31,https://www.linkedin.com/posts/victoriayang_community-opentowork-people-activity-7039726482155352064-sIoK/
589,Cookpad,80,NA,Consumer,Tokyo,JPN,Japan,Eastern Asia,Asia,2023-03-10,2023,Q1,3,Friday,10,Unknown,NA,https://www.nikkei.com/article/DGXZQOUC109F70Q3A310C2000000/
1037,GoTo Group,600,NA,Transportation,Jakarta,IDN,Indonesia,South-eastern Asia,Asia,2023-03-10,2023,Q1,3,Friday,10,Post-IPO,1300,https://www.reuters.com/technology/indonesia-tech-firm-goto-announces-layoffs-impacts-around-600-roles-statement-2023-03-10/
2092,Samsung,30,NA,Hardware,SF Bay Area,USA,United States,Northern America,North America,2023-03-14,2023,Q1,3,Tuesday,11,Post-IPO,NA,https://www.zeebiz.com/companies/news-samsung-layoffs-2023-south-korean-giant-cuts-3-jobs-at-us-chip-subsidiary-225788
113,Anchorage Digital,75,0.2,Crypto,SF Bay Area,USA,United States,Northern America,North America,2023-03-14,2023,Q1,3,Tuesday,11,Series D,487,https://www.theinformation.com/briefings/crypto-bank-anchorage-digital-lays-off-20-of-staff
875,Fetch,100,0.1,Retail,Madison,USA,United States,Northern America,North America,2023-03-14,2023,Q1,3,Tuesday,11,Series E,581,https://www.theinformation.com/articles/softbank-backed-fetch-rewards-cuts-staff-amid-shopping-slowdown?rc=yjxoek
1539,Meta,10000,NA,Consumer,SF Bay Area,USA,United States,Northern America,North America,2023-03-14,2023,Q1,3,Tuesday,11,Post-IPO,26000,https://about.fb.com/news/2023/03/mark-zuckerberg-meta-year-of-efficiency/
1287,Kaleidoscope,15,0.3,Finance,Minneapolis,USA,United States,Northern America,North America,2023-03-14,2023,Q1,3,Tuesday,11,Series A,16,https://www.bizjournals.com/twincities/inno/stories/news/2023/03/14/minneapolis-fintech-startup-layoff-kaleidoscope.html
203,Avidbots,50,0.14,Hardware,Kitchener,CAN,Canada,Northern America,North America,2023-03-14,2023,Q1,3,Tuesday,11,Series C,106,https://www.therecord.com/business/2023/03/14/very-difficult-decision-kitchener-robotics-firm-avidbots-confirms-layoffs.html
1682,Nubank,30,NA,Finance,Sao Paulo,BRA,Brazil,Latin America and the Caribbean,South America,2023-03-15,2023,Q1,3,Wednesday,11,Post-IPO,4100,https://brazilian.report/liveblog/politics-insider/2023/06/07/nubank-layoffs-restructuring/
1327,Klaviyo,140,NA,Marketing,Boston,USA,United States,Northern America,North America,2023-03-15,2023,Q1,3,Wednesday,11,Unknown,778,https://techcrunch.com/2023/03/15/klaviyo-conducts-company-wide-layoffs/
1127,Hometap,NA,NA,Real Estate,Boston,USA,United States,Northern America,North America,2023-03-15,2023,Q1,3,Wednesday,11,Unknown,172,https://www.bizjournals.com/boston/news/2023/03/15/hometap-cuts-jobs-in-sales-and-operations.html
334,Boxed,32,0.25,Retail,New York City,USA,United States,Northern America,North America,2023-03-15,2023,Q1,3,Wednesday,11,Post-IPO,365,https://www.crainsnewyork.com/technology/e-commerce-firm-boxedcom-shed-25-staff-it-looks-buyer
2475,TradeWindow,25,0.3,Finance,Auckland,NZL,New Zealand,Australia and New Zealand,Oceania,2023-03-15,2023,Q1,3,Wednesday,11,Series B,24,https://www.nbr.co.nz/investment/tradewindow-to-cut-a-third-of-workforce/
750,Dukaan,56,0.3,Retail,Bengaluru,IND,India,Southern Asia,Asia,2023-03-15,2023,Q1,3,Wednesday,11,Series A,17,https://inc42.com/buzz/exclusive-lightspeed-backed-dukaan-lays-off-30-workforce/
600,Course Hero,42,0.15,Education,SF Bay Area,USA,United States,Northern America,North America,2023-03-16,2023,Q1,3,Thursday,11,Series C,477,https://techcrunch.com/2023/03/16/course-hero-edtech-unicorn-last-valued-at-3-6-billion-conducts-layoffs/
